CONGLOME,VIVIENDA,HOGAR,CODPERSO,GENERO,EDAD,FACTOR_EXPANSION,NIVEL_EDUCATIVO,TIENE_BILLETERA,USA_BILLETERA,TIENE_BILLETERA_ALT_E10,TIENE_BILLETERA_ALT_E6,USA_BILLETERA_ALT_H6,BANCO_PREVIO,FORMAL,OCUPADO,UBIGEO,ESTRATO,DOMINIO,INTERNET_HOGAR,SMARTPHONE,INGHOG2D,GASHOG2D,MIEPERHO,POBREZA,INGRESO_PC,DPTO
15655,15,11,1,1,31,258.768676757813,8.0,0,1,1.0,0.0,1.0,1,0,1.0,40112,1,6,0,1,45952.8984375,43470.58984375,3,3,15317.6328125,04
15655,15,11,2,2,27,258.768676757813,8.0,0,1,1.0,0.0,1.0,1,0,0.0,40112,1,6,0,1,45952.8984375,43470.58984375,3,3,15317.6328125,04
15655,15,11,3,1,4,258.768676757813,2.0,0,0,,,,0,0,,40112,1,6,0,1,45952.8984375,43470.58984375,3,3,15317.6328125,04
15655,26,11,1,2,44,258.768676757813,1.0,0,1,1.0,1.0,1.0,1,1,1.0,40112,1,6,0,1,41973.71484375,37343.12890625,4,3,10493.4287109375,04
15655,26,11,2,1,17,258.768676757813,6.0,0,0,0.0,0.0,0.0,0,0,1.0,40112,1,6,0,1,41973.71484375,37343.12890625,4,3,10493.4287109375,04
15655,26,11,3,2,12,258.768676757813,4.0,0,0,,,,0,0,,40112,1,6,0,1,41973.71484375,37343.12890625,4,3,10493.4287109375,04
15655,26,11,4,1,10,258.768676757813,3.0,0,0,,,,0,0,,40112,1,6,0,1,41973.71484375,37343.12890625,4,3,10493.4287109375,04
15655,38,11,1,2,23,258.768676757813,8.0,0,1,1.0,0.0,1.0,1,0,1.0,40112,1,6,0,1,22767.548828125,14521.2001953125,1,3,22767.548828125,04
15655,74,11,1,2,53,258.768676757813,5.0,0,0,1.0,1.0,1.0,0,0,1.0,40112,1,6,0,1,21712.984375,23413.509765625,2,3,10856.4921875,04
15655,74,11,2,2,18,258.768676757813,9.0,0,1,1.0,0.0,1.0,1,0,1.0,40112,1,6,0,1,21712.984375,23413.509765625,2,3,10856.4921875,04
15655,83,11,1,1,43,258.768676757813,6.0,1,1,1.0,0.0,1.0,1,0,1.0,40112,1,6,1,1,58516.25,25750.005859375,5,3,11703.25,04
15655,83,11,2,2,38,258.768676757813,6.0,0,0,1.0,1.0,1.0,0,0,0.0,40112,1,6,1,1,58516.25,25750.005859375,5,3,11703.25,04
15655,83,11,3,1,9,258.768676757813,3.0,0,0,,,,0,0,,40112,1,6,1,1,58516.25,25750.005859375,5,3,11703.25,04
15655,83,11,4,1,1,258.768676757813,,0,0,,,,0,0,,40112,1,6,1,1,58516.25,25750.005859375,5,3,11703.25,04
15655,83,11,5,1,24,258.768676757813,8.0,1,1,1.0,0.0,1.0,1,0,1.0,40112,1,6,1,1,58516.25,25750.005859375,5,3,11703.25,04
15656,3,11,1,2,37,276.81689453125,9.0,1,1,1.0,0.0,1.0,1,0,1.0,40104,1,6,0,1,32805.99609375,20155.63671875,4,3,8201.4990234375,04
15656,3,11,2,2,18,276.81689453125,6.0,0,1,1.0,0.0,1.0,1,0,0.0,40104,1,6,0,1,32805.99609375,20155.63671875,4,3,8201.4990234375,04
15656,3,11,3,1,16,276.81689453125,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40104,1,6,0,1,32805.99609375,20155.63671875,4,3,8201.4990234375,04
15656,3,11,4,1,6,276.81689453125,2.0,0,0,,,,0,0,,40104,1,6,0,1,32805.99609375,20155.63671875,4,3,8201.4990234375,04
15656,10,11,1,2,41,276.81689453125,6.0,1,1,1.0,0.0,1.0,1,0,1.0,40104,1,6,1,1,72806.90625,46398.265625,2,3,36403.453125,04
15656,10,11,2,1,16,276.81689453125,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40104,1,6,1,1,72806.90625,46398.265625,2,3,36403.453125,04
15656,29,11,1,1,56,276.81689453125,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40104,1,6,1,1,37381.98046875,17158.2265625,4,2,9345.4951171875,04
15656,29,11,2,2,48,276.81689453125,5.0,1,0,1.0,1.0,1.0,0,1,1.0,40104,1,6,1,1,37381.98046875,17158.2265625,4,2,9345.4951171875,04
15656,29,11,3,2,18,276.81689453125,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40104,1,6,1,1,37381.98046875,17158.2265625,4,2,9345.4951171875,04
15656,29,11,4,2,11,276.81689453125,3.0,0,0,,,,0,0,,40104,1,6,1,1,37381.98046875,17158.2265625,4,2,9345.4951171875,04
15656,29,11,5,2,85,276.81689453125,,0,0,,,,0,0,,40104,1,6,1,1,37381.98046875,17158.2265625,4,2,9345.4951171875,04
15656,47,11,1,1,31,276.81689453125,8.0,1,1,1.0,0.0,1.0,1,0,1.0,40104,1,6,1,1,43751.10546875,29737.353515625,3,3,14583.701822916666,04
15656,47,11,2,2,23,276.81689453125,6.0,0,1,1.0,0.0,1.0,1,0,0.0,40104,1,6,1,1,43751.10546875,29737.353515625,3,3,14583.701822916666,04
15656,47,11,3,1,2,276.81689453125,,0,0,,,,0,0,,40104,1,6,1,1,43751.10546875,29737.353515625,3,3,14583.701822916666,04
15656,55,11,1,1,24,276.81689453125,9.0,1,1,1.0,0.0,0.0,1,0,1.0,40104,1,6,1,1,57381.8984375,19525.30078125,1,3,57381.8984375,04
15656,64,11,1,1,41,276.81689453125,8.0,0,1,1.0,0.0,1.0,1,1,1.0,40104,1,6,1,1,36152.63671875,38300.328125,1,3,36152.63671875,04
15657,7,11,1,2,68,96.1122589111328,8.0,0,0,1.0,0.0,1.0,1,0,0.0,40201,4,3,1,1,19791.0859375,16353.083984375,1,3,19791.0859375,04
15657,28,11,1,1,25,96.1122589111328,10.0,0,0,1.0,0.0,1.0,1,1,1.0,40201,4,3,1,1,35031.51953125,29942.240234375,2,3,17515.759765625,04
15657,28,11,2,2,29,96.1122589111328,8.0,0,0,1.0,0.0,1.0,1,0,1.0,40201,4,3,1,1,35031.51953125,29942.240234375,2,3,17515.759765625,04
15657,49,11,1,1,72,96.1122589111328,6.0,0,0,1.0,0.0,1.0,1,0,1.0,40201,4,3,1,1,31854.23046875,23823.001953125,2,3,15927.115234375,04
15657,49,11,2,2,62,96.1122589111328,8.0,0,0,1.0,1.0,1.0,0,0,0.0,40201,4,3,1,1,31854.23046875,23823.001953125,2,3,15927.115234375,04
15657,70,11,1,1,55,96.1122589111328,11.0,1,1,0.0,0.0,1.0,1,0,1.0,40201,4,3,1,1,83023.2421875,81253.84375,4,3,20755.810546875,04
15657,70,11,2,1,25,96.1122589111328,10.0,1,1,1.0,0.0,1.0,1,0,0.0,40201,4,3,1,1,83023.2421875,81253.84375,4,3,20755.810546875,04
15657,70,11,3,1,22,96.1122589111328,9.0,0,1,1.0,0.0,1.0,1,0,0.0,40201,4,3,1,1,83023.2421875,81253.84375,4,3,20755.810546875,04
15657,70,11,4,1,18,96.1122589111328,7.0,0,0,1.0,1.0,1.0,0,0,1.0,40201,4,3,1,1,83023.2421875,81253.84375,4,3,20755.810546875,04
15657,114,11,1,1,82,96.1122589111328,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40201,4,3,1,1,233923.078125,85829.0546875,4,3,58480.76953125,04
15657,114,11,2,2,72,96.1122589111328,6.0,0,0,1.0,1.0,1.0,0,0,0.0,40201,4,3,1,1,233923.078125,85829.0546875,4,3,58480.76953125,04
15657,114,11,3,2,52,96.1122589111328,10.0,0,0,1.0,0.0,1.0,1,0,1.0,40201,4,3,1,1,233923.078125,85829.0546875,4,3,58480.76953125,04
15657,114,11,4,2,46,96.1122589111328,9.0,1,1,0.0,0.0,1.0,1,1,1.0,40201,4,3,1,1,233923.078125,85829.0546875,4,3,58480.76953125,04
15657,135,11,1,2,70,96.1122589111328,8.0,0,0,1.0,0.0,1.0,1,0,1.0,40201,4,3,0,1,13940.908203125,11869.4775390625,1,3,13940.908203125,04
15658,10,11,1,1,37,169.818359375,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40401,5,3,0,1,23359.626953125,21005.326171875,5,2,4671.925390625,04
15658,10,11,2,2,35,169.818359375,4.0,0,0,1.0,1.0,1.0,0,1,1.0,40401,5,3,0,1,23359.626953125,21005.326171875,5,2,4671.925390625,04
15658,10,11,3,1,15,169.818359375,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40401,5,3,0,1,23359.626953125,21005.326171875,5,2,4671.925390625,04
15658,10,11,4,1,12,169.818359375,4.0,0,0,,,,0,0,,40401,5,3,0,1,23359.626953125,21005.326171875,5,2,4671.925390625,04
15658,10,11,5,1,10,169.818359375,3.0,0,0,,,,0,0,,40401,5,3,0,1,23359.626953125,21005.326171875,5,2,4671.925390625,04
15658,20,11,1,1,58,169.818359375,5.0,0,0,1.0,0.0,1.0,1,0,1.0,40401,5,3,0,1,27077.171875,24718.14453125,2,3,13538.5859375,04
15658,20,11,2,2,56,169.818359375,6.0,0,0,1.0,0.0,1.0,1,0,0.0,40401,5,3,0,1,27077.171875,24718.14453125,2,3,13538.5859375,04
15658,40,11,1,2,66,169.818359375,4.0,0,0,1.0,1.0,1.0,0,1,1.0,40401,5,3,1,1,20514.998046875,15512.7666015625,2,3,10257.4990234375,04
15658,40,11,2,1,74,169.818359375,4.0,0,0,1.0,1.0,1.0,0,0,1.0,40401,5,3,1,1,20514.998046875,15512.7666015625,2,3,10257.4990234375,04
15658,52,11,1,1,54,169.818359375,5.0,0,0,1.0,1.0,1.0,0,0,1.0,40401,5,3,1,1,15254.7314453125,25481.90625,3,3,5084.910481770833,04
15658,52,11,2,2,47,169.818359375,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40401,5,3,1,1,15254.7314453125,25481.90625,3,3,5084.910481770833,04
15658,52,11,3,1,24,169.818359375,7.0,0,0,1.0,0.0,1.0,1,0,0.0,40401,5,3,1,1,15254.7314453125,25481.90625,3,3,5084.910481770833,04
15658,61,11,1,2,49,169.818359375,6.0,0,0,1.0,0.0,1.0,1,0,1.0,40401,5,3,1,1,25527.560546875,16416.279296875,1,3,25527.560546875,04
15658,71,11,1,1,64,169.818359375,11.0,1,1,1.0,0.0,1.0,1,1,1.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,2,2,66,169.818359375,11.0,1,1,1.0,0.0,1.0,1,1,1.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,3,1,30,169.818359375,10.0,1,1,0.0,0.0,1.0,1,0,1.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,4,1,23,169.818359375,10.0,0,0,1.0,0.0,1.0,1,0,0.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,5,2,35,169.818359375,10.0,1,1,0.0,0.0,1.0,1,1,1.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,6,1,42,169.818359375,10.0,1,1,0.0,0.0,1.0,1,0,1.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,7,1,13,169.818359375,4.0,0,0,,,,0,0,,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,8,1,10,169.818359375,3.0,0,0,,,,0,0,,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15658,71,11,9,2,85,169.818359375,4.0,0,0,1.0,1.0,1.0,0,0,0.0,40401,5,3,0,1,172385.6875,110057.4296875,9,3,19153.965277777777,04
15659,22,11,1,2,71,157.562469482422,4.0,0,0,1.0,1.0,1.0,0,0,0.0,40121,5,3,0,1,20241.412109375,16723.677734375,3,3,6747.137369791667,04
15659,22,11,2,1,78,157.562469482422,3.0,0,0,1.0,0.0,1.0,1,0,1.0,40121,5,3,0,1,20241.412109375,16723.677734375,3,3,6747.137369791667,04
15659,22,11,3,2,51,157.562469482422,6.0,0,0,1.0,1.0,1.0,0,0,0.0,40121,5,3,0,1,20241.412109375,16723.677734375,3,3,6747.137369791667,04
15659,41,11,1,2,33,157.562469482422,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40121,5,3,0,1,42893.328125,19555.240234375,4,2,10723.33203125,04
15659,41,11,2,1,34,157.562469482422,6.0,0,1,1.0,0.0,1.0,1,0,1.0,40121,5,3,0,1,42893.328125,19555.240234375,4,2,10723.33203125,04
15659,41,11,3,1,11,157.562469482422,3.0,0,0,,,,0,0,,40121,5,3,0,1,42893.328125,19555.240234375,4,2,10723.33203125,04
15659,41,11,4,1,3,157.562469482422,1.0,0,0,,,,0,0,,40121,5,3,0,1,42893.328125,19555.240234375,4,2,10723.33203125,04
15659,59,11,1,1,59,157.562469482422,5.0,0,0,1.0,1.0,1.0,0,1,1.0,40121,5,3,0,1,84956.1328125,30896.85546875,2,3,42478.06640625,04
15659,59,11,2,1,35,157.562469482422,6.0,0,0,1.0,0.0,1.0,1,1,1.0,40121,5,3,0,1,84956.1328125,30896.85546875,2,3,42478.06640625,04
15659,59,11,3,2,36,157.562469482422,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40121,5,3,0,1,84956.1328125,30896.85546875,2,3,42478.06640625,04
15659,59,11,4,1,7,157.562469482422,3.0,0,0,,,,0,0,,40121,5,3,0,1,84956.1328125,30896.85546875,2,3,42478.06640625,04
15659,79,11,1,1,57,157.562469482422,6.0,1,0,1.0,0.0,1.0,1,1,1.0,40121,5,3,1,1,96333.40625,25860.71875,2,3,48166.703125,04
15659,79,11,2,1,46,157.562469482422,6.0,1,0,0.0,0.0,1.0,1,0,1.0,40121,5,3,1,1,96333.40625,25860.71875,2,3,48166.703125,04
15659,99,11,1,2,41,157.562469482422,8.0,1,1,1.0,1.0,1.0,1,1,1.0,40121,5,3,1,1,17414.8203125,16923.896484375,1,3,17414.8203125,04
15659,99,11,2,2,22,157.562469482422,,0,0,,,,0,0,,40121,5,3,1,1,17414.8203125,16923.896484375,1,3,17414.8203125,04
15659,99,11,3,1,3,157.562469482422,,0,0,,,,0,0,,40121,5,3,1,1,17414.8203125,16923.896484375,1,3,17414.8203125,04
15659,118,11,1,1,72,157.562469482422,4.0,0,0,1.0,0.0,1.0,1,0,0.0,40121,5,3,1,1,10849.4150390625,20879.642578125,2,3,5424.70751953125,04
15659,118,11,2,2,72,157.562469482422,3.0,0,0,1.0,1.0,1.0,0,0,0.0,40121,5,3,1,1,10849.4150390625,20879.642578125,2,3,5424.70751953125,04
15660,13,11,1,2,27,171.927291870117,5.0,0,1,1.0,0.0,1.0,1,0,0.0,40520,4,3,0,1,77366.0703125,55513.62890625,5,3,15473.2140625,04
15660,13,11,2,1,34,171.927291870117,6.0,1,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,0,1,77366.0703125,55513.62890625,5,3,15473.2140625,04
15660,13,11,3,2,11,171.927291870117,3.0,0,0,,,,0,0,,40520,4,3,0,1,77366.0703125,55513.62890625,5,3,15473.2140625,04
15660,13,11,4,2,10,171.927291870117,3.0,0,0,,,,0,0,,40520,4,3,0,1,77366.0703125,55513.62890625,5,3,15473.2140625,04
15660,13,11,5,1,5,171.927291870117,1.0,0,0,,,,0,0,,40520,4,3,0,1,77366.0703125,55513.62890625,5,3,15473.2140625,04
15660,21,11,1,2,37,171.927291870117,8.0,0,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,48759.27734375,24898.61328125,3,3,16253.092447916666,04
15660,21,11,2,1,40,171.927291870117,8.0,0,0,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,48759.27734375,24898.61328125,3,3,16253.092447916666,04
15660,21,11,3,1,13,171.927291870117,5.0,0,0,,,,0,0,,40520,4,3,1,1,48759.27734375,24898.61328125,3,3,16253.092447916666,04
15660,29,11,1,2,59,171.927291870117,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40520,4,3,0,1,25056.447265625,16661.33203125,3,3,8352.149088541666,04
15660,29,11,2,1,34,171.927291870117,3.0,1,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,0,1,25056.447265625,16661.33203125,3,3,8352.149088541666,04
15660,29,11,3,2,17,171.927291870117,6.0,0,0,0.0,0.0,0.0,0,0,0.0,40520,4,3,0,1,25056.447265625,16661.33203125,3,3,8352.149088541666,04
15660,37,11,1,2,29,171.927291870117,6.0,0,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,0,1,23717.37890625,25730.2265625,4,3,5929.3447265625,04
15660,37,11,2,2,13,171.927291870117,5.0,0,0,,,,0,0,,40520,4,3,0,1,23717.37890625,25730.2265625,4,3,5929.3447265625,04
15660,37,11,3,2,4,171.927291870117,1.0,0,0,,,,0,0,,40520,4,3,0,1,23717.37890625,25730.2265625,4,3,5929.3447265625,04
15660,37,11,4,1,0,171.927291870117,,0,0,,,,0,0,,40520,4,3,0,1,23717.37890625,25730.2265625,4,3,5929.3447265625,04
15660,46,11,1,1,53,171.927291870117,1.0,0,0,1.0,1.0,1.0,0,0,0.0,40520,4,3,1,1,16667.21875,13428.90234375,4,2,4166.8046875,04
15660,46,11,2,2,57,171.927291870117,1.0,0,0,1.0,1.0,1.0,0,0,0.0,40520,4,3,1,1,16667.21875,13428.90234375,4,2,4166.8046875,04
15660,46,11,3,1,22,171.927291870117,6.0,0,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,16667.21875,13428.90234375,4,2,4166.8046875,04
15660,46,11,4,1,84,171.927291870117,1.0,0,0,1.0,1.0,1.0,0,0,0.0,40520,4,3,1,1,16667.21875,13428.90234375,4,2,4166.8046875,04
15660,54,11,1,2,37,171.927291870117,5.0,1,1,1.0,0.0,1.0,1,0,1.0,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,2,1,14,171.927291870117,5.0,0,0,0.0,0.0,0.0,0,0,1.0,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,3,2,13,171.927291870117,5.0,0,0,,,,0,0,,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,4,2,11,171.927291870117,3.0,0,0,,,,0,0,,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,5,1,8,171.927291870117,3.0,0,0,,,,0,0,,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,6,2,17,171.927291870117,6.0,0,0,0.0,0.0,0.0,0,0,0.0,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15660,54,11,7,1,0,171.927291870117,,0,0,,,,0,0,,40520,4,3,0,1,25524.6484375,26403.77734375,7,2,3646.378348214286,04
15661,20,11,1,1,47,171.927291870117,3.0,0,0,1.0,0.0,1.0,1,1,1.0,40307,5,3,1,1,54594.78125,34859.36328125,2,3,27297.390625,04
15661,20,11,2,2,51,171.927291870117,6.0,0,0,1.0,1.0,1.0,0,0,0.0,40307,5,3,1,1,54594.78125,34859.36328125,2,3,27297.390625,04
15661,30,11,1,2,46,171.927291870117,6.0,0,1,1.0,0.0,1.0,1,1,1.0,40307,5,3,0,1,42811.984375,31799.580078125,2,3,21405.9921875,04
15661,30,11,2,1,23,171.927291870117,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40307,5,3,0,1,42811.984375,31799.580078125,2,3,21405.9921875,04
15661,38,11,1,1,41,171.927291870117,5.0,0,0,1.0,1.0,1.0,0,1,1.0,40307,5,3,1,1,32802.9921875,23952.111328125,3,3,10934.330729166666,04
15661,38,11,2,2,47,171.927291870117,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40307,5,3,1,1,32802.9921875,23952.111328125,3,3,10934.330729166666,04
15661,38,11,3,2,16,171.927291870117,5.0,0,0,0.0,0.0,0.0,0,0,0.0,40307,5,3,1,1,32802.9921875,23952.111328125,3,3,10934.330729166666,04
15661,51,11,1,1,37,171.927291870117,3.0,0,0,1.0,0.0,1.0,1,1,1.0,40307,5,3,1,1,24334.232421875,17231.318359375,1,3,24334.232421875,04
15661,74,11,1,1,29,171.927291870117,3.0,1,1,1.0,1.0,1.0,1,0,1.0,40307,5,3,1,1,14939.99609375,13459.94921875,4,2,3734.9990234375,04
15661,74,11,2,2,28,171.927291870117,4.0,1,0,1.0,1.0,1.0,0,0,0.0,40307,5,3,1,1,14939.99609375,13459.94921875,4,2,3734.9990234375,04
15661,74,11,3,2,7,171.927291870117,3.0,0,0,,,,0,0,,40307,5,3,1,1,14939.99609375,13459.94921875,4,2,3734.9990234375,04
15661,74,11,4,2,0,171.927291870117,,0,0,,,,0,0,,40307,5,3,1,1,14939.99609375,13459.94921875,4,2,3734.9990234375,04
15661,91,11,1,1,57,171.927291870117,4.0,0,0,1.0,0.0,1.0,1,0,1.0,40307,5,3,0,1,71253.0,25166.67578125,2,3,35626.5,04
15661,91,11,2,2,56,171.927291870117,4.0,0,0,1.0,0.0,1.0,1,0,1.0,40307,5,3,0,1,71253.0,25166.67578125,2,3,35626.5,04
15662,12,11,1,2,46,180.606674194336,3.0,1,0,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,22160.126953125,34793.171875,2,3,11080.0634765625,04
15662,12,11,2,2,23,180.606674194336,9.0,0,1,1.0,0.0,0.0,1,0,1.0,40520,4,3,1,1,22160.126953125,34793.171875,2,3,11080.0634765625,04
15662,29,11,1,2,63,180.606674194336,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40520,4,3,0,1,10467.4130859375,8006.52490234375,2,2,5233.70654296875,04
15662,29,11,2,1,69,180.606674194336,3.0,0,0,1.0,1.0,1.0,0,0,0.0,40520,4,3,0,1,10467.4130859375,8006.52490234375,2,2,5233.70654296875,04
15662,43,11,1,1,51,180.606674194336,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,2,2,45,180.606674194336,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,3,2,28,180.606674194336,8.0,0,0,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,4,1,26,180.606674194336,6.0,0,0,1.0,0.0,1.0,1,0,1.0,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,5,1,18,180.606674194336,4.0,0,0,1.0,1.0,1.0,0,0,1.0,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,6,2,13,180.606674194336,4.0,0,0,,,,0,0,,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,43,11,7,2,10,180.606674194336,3.0,0,0,,,,0,0,,40520,4,3,1,1,56186.0546875,43380.09375,7,3,8026.579241071428,04
15662,59,11,1,1,26,180.606674194336,7.0,0,0,1.0,1.0,1.0,1,0,0.0,40520,4,3,0,1,4190.046875,4963.705078125,1,2,4190.046875,04
15662,90,11,1,2,78,180.606674194336,1.0,0,0,1.0,1.0,1.0,0,0,0.0,40520,4,3,0,1,4752.90185546875,4435.0048828125,1,2,4752.90185546875,04
15662,105,11,1,1,30,180.606674194336,6.0,0,0,1.0,0.0,1.0,1,0,1.0,40520,4,3,0,1,19557.568359375,17444.853515625,4,2,4889.39208984375,04
15662,105,11,2,2,26,180.606674194336,6.0,0,0,1.0,0.0,1.0,1,1,1.0,40520,4,3,0,1,19557.568359375,17444.853515625,4,2,4889.39208984375,04
15662,105,11,3,2,10,180.606674194336,3.0,0,0,,,,0,0,,40520,4,3,0,1,19557.568359375,17444.853515625,4,2,4889.39208984375,04
15662,105,11,4,1,4,180.606674194336,1.0,0,0,,,,0,0,,40520,4,3,0,1,19557.568359375,17444.853515625,4,2,4889.39208984375,04
15663,9,11,1,1,47,169.818359375,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40208,4,3,0,1,48965.09765625,34164.76953125,3,3,16321.69921875,04
15663,9,11,2,2,42,169.818359375,6.0,0,0,1.0,1.0,1.0,1,0,1.0,40208,4,3,0,1,48965.09765625,34164.76953125,3,3,16321.69921875,04
15663,9,11,3,1,8,169.818359375,3.0,0,0,,,,0,0,,40208,4,3,0,1,48965.09765625,34164.76953125,3,3,16321.69921875,04
15663,33,11,1,1,36,169.818359375,6.0,1,0,1.0,1.0,1.0,0,0,1.0,40208,4,3,1,1,20362.6875,21372.775390625,5,2,4072.5375,04
15663,33,11,2,2,34,169.818359375,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40208,4,3,1,1,20362.6875,21372.775390625,5,2,4072.5375,04
15663,33,11,3,2,12,169.818359375,4.0,0,0,,,,0,0,,40208,4,3,1,1,20362.6875,21372.775390625,5,2,4072.5375,04
15663,33,11,4,1,8,169.818359375,3.0,0,0,,,,0,0,,40208,4,3,1,1,20362.6875,21372.775390625,5,2,4072.5375,04
15663,33,11,5,1,2,169.818359375,,0,0,,,,0,0,,40208,4,3,1,1,20362.6875,21372.775390625,5,2,4072.5375,04
15663,44,11,1,1,32,169.818359375,6.0,0,0,1.0,1.0,1.0,0,0,1.0,40208,4,3,0,1,47877.9609375,39505.1015625,4,3,11969.490234375,04
15663,44,11,2,2,27,169.818359375,5.0,0,1,1.0,0.0,1.0,1,0,1.0,40208,4,3,0,1,47877.9609375,39505.1015625,4,3,11969.490234375,04
15663,44,11,3,1,12,169.818359375,3.0,0,0,,,,0,0,,40208,4,3,0,1,47877.9609375,39505.1015625,4,3,11969.490234375,04
15663,44,11,4,1,8,169.818359375,3.0,0,0,,,,0,0,,40208,4,3,0,1,47877.9609375,39505.1015625,4,3,11969.490234375,04
15663,57,11,1,1,50,169.818359375,6.0,0,0,1.0,0.0,1.0,0,0,1.0,40208,4,3,0,1,50101.66796875,36098.1015625,3,3,16700.555989583332,04
15663,57,11,2,2,46,169.818359375,3.0,0,0,1.0,1.0,1.0,0,0,1.0,40208,4,3,0,1,50101.66796875,36098.1015625,3,3,16700.555989583332,04
15663,57,11,3,2,18,169.818359375,6.0,0,0,1.0,1.0,1.0,1,0,0.0,40208,4,3,0,1,50101.66796875,36098.1015625,3,3,16700.555989583332,04
15663,71,11,1,2,24,169.818359375,6.0,1,1,0.0,0.0,1.0,1,0,1.0,40208,4,3,1,1,28151.6875,22619.451171875,1,3,28151.6875,04
15665,7,11,1,1,62,119.126525878906,4.0,0,0,1.0,1.0,1.0,0,1,1.0,40201,4,3,1,1,25195.16796875,35817.125,4,3,6298.7919921875,04
15665,7,11,2,2,60,119.126525878906,4.0,0,0,1.0,1.0,1.0,0,0,0.0,40201,4,3,1,1,25195.16796875,35817.125,4,3,6298.7919921875,04
15665,7,11,3,1,31,119.126525878906,6.0,0,1,1.0,1.0,1.0,1,1,1.0,40201,4,3,1,1,25195.16796875,35817.125,4,3,6298.7919921875,04
15665,7,11,4,2,22,119.126525878906,6.0,0,1,1.0,1.0,1.0,1,0,1.0,40201,4,3,1,1,25195.16796875,35817.125,4,3,6298.7919921875,04
15665,32,11,1,1,54,119.126525878906,6.0,0,1,1.0,0.0,1.0,1,1,1.0,40201,4,3,1,1,127657.1484375,78240.9609375,4,3,31914.287109375,04
15665,32,11,2,2,55,119.126525878906,8.0,1,0,1.0,0.0,0.0,1,1,1.0,40201,4,3,1,1,127657.1484375,78240.9609375,4,3,31914.287109375,04
15665,32,11,3,2,18,119.126525878906,9.0,0,0,1.0,1.0,1.0,0,0,0.0,40201,4,3,1,1,127657.1484375,78240.9609375,4,3,31914.287109375,04
15665,32,11,4,2,18,119.126525878906,9.0,0,0,1.0,1.0,1.0,1,0,0.0,40201,4,3,1,1,127657.1484375,78240.9609375,4,3,31914.287109375,04
